id,name,email,preco,projetos,avaliacoes
3516,Liana,Liana.93@yopmail.com,690.78,93,2.54
3517,Etta,Etta.6@yopmail.com,978.18,6,4.4
3518,Marti,Marti.124@yopmail.com,561.57,124,5.77
3519,Alejandra,Alejandra.84@yopmail.com,741.31,84,4.48
3520,Karina,Karina.167@yopmail.com,152.42,167,4.51
3521,Romona,Romona.107@yopmail.com,83.07,107,5.59
3522,Jacenta,Jacenta.30@yopmail.com,561.63,30,5.1
3523,Kellen,Kellen.76@yopmail.com,529.67,76,2.53
3524,Carmela,Carmela.152@yopmail.com,279.67,152,5.78
3525,Cassandra,Cassandra.69@yopmail.com,295.63,69,5.78
3526,Cacilie,Cacilie.101@yopmail.com,486.26,101,1.05
3527,Maud,Maud.60@yopmail.com,983.43,60,3.48
3528,Marti,Marti.18@yopmail.com,939.36,18,4.84
3529,Patricia,Patricia.68@yopmail.com,428.06,68,1.78
3530,Atlanta,Atlanta.199@yopmail.com,434.89,199,3.99
3531,Ardeen,Ardeen.65@yopmail.com,811.41,65,4.15
3532,Betta,Betta.94@yopmail.com,299.3,94,5.4
3533,Adele,Adele.62@yopmail.com,98.39,62,3.94
3534,Marylou,Marylou.41@yopmail.com,801.37,41,3.68
3535,Hettie,Hettie.195@yopmail.com,152.33,195,2.91
3536,Suzette,Suzette.17@yopmail.com,819.67,17,1.49
3537,Daphne,Daphne.54@yopmail.com,66.95,54,2.59
3538,Bobbi,Bobbi.199@yopmail.com,723.12,199,3.74
3539,Meghann,Meghann.19@yopmail.com,679.57,19,2.52
3540,Kimmy,Kimmy.160@yopmail.com,514.05,160,1.99
3541,Paulita,Paulita.102@yopmail.com,109.2,102,4.93
3542,Riannon,Riannon.84@yopmail.com,970.63,84,2.05
3543,Nyssa,Nyssa.58@yopmail.com,494.42,58,3.71
3544,Taffy,Taffy.82@yopmail.com,144.52,82,3.26
3545,Paulita,Paulita.138@yopmail.com,439.89,138,2.67
3546,Raf,Raf.71@yopmail.com,623.65,71,1.7
3547,Minda,Minda.57@yopmail.com,92.32,57,5.51
3548,Adele,Adele.100@yopmail.com,668.8,100,1.63
3549,Jan,Jan.64@yopmail.com,773.66,64,3.25
3550,Bee,Bee.82@yopmail.com,563.98,82,3.85
3551,Jacenta,Jacenta.36@yopmail.com,45.03,36,1.01
3552,Marnia,Marnia.69@yopmail.com,829.95,69,4.21
3553,Aurore,Aurore.80@yopmail.com,475.33,80,2.27
3554,Lynnea,Lynnea.84@yopmail.com,787.97,84,4.59
3555,Monika,Monika.2@yopmail.com,646.98,2,3.35
3556,Ana,Ana.120@yopmail.com,743.83,120,2.3
3557,Minda,Minda.147@yopmail.com,81.58,147,2.58
3558,Heida,Heida.189@yopmail.com,973.29,189,5.28
3559,Hyacinthe,Hyacinthe.146@yopmail.com,888.17,146,3.66
3560,Caryl,Caryl.139@yopmail.com,102.41,139,1.78
3561,Kate,Kate.185@yopmail.com,953.62,185,5.35
3562,Neila,Neila.81@yopmail.com,657.04,81,3.85
3563,Gertrud,Gertrud.163@yopmail.com,84.57,163,4.95
3564,Lynde,Lynde.51@yopmail.com,190.47,51,1.25
3565,Ardeen,Ardeen.167@yopmail.com,446.05,167,2.4
3566,Candy,Candy.11@yopmail.com,179.38,11,1.78
3567,Edee,Edee.57@yopmail.com,639.63,57,5.75
3568,Binny,Binny.18@yopmail.com,900.96,18,1.42
3569,Madeleine,Madeleine.55@yopmail.com,746.18,55,4.43
3570,Mariann,Mariann.29@yopmail.com,715.96,29,4.23
3571,Carly,Carly.106@yopmail.com,677.04,106,1.24
3572,Brena,Brena.98@yopmail.com,898.78,98,1.4
3573,Asia,Asia.39@yopmail.com,744.16,39,5.47
3574,Anica,Anica.197@yopmail.com,17.06,197,1.74
3575,Morganica,Morganica.136@yopmail.com,850.28,136,5.22
3576,Joleen,Joleen.111@yopmail.com,787.71,111,4.84
3577,Ekaterina,Ekaterina.152@yopmail.com,527.45,152,3.09
3578,Viki,Viki.69@yopmail.com,834.79,69,3.68
3579,Zsa Zsa,Zsa Zsa.65@yopmail.com,550.23,65,3.65
3580,Jean,Jean.131@yopmail.com,496.12,131,1.75
3581,Estell,Estell.138@yopmail.com,161.35,138,4
3582,Rosabelle,Rosabelle.131@yopmail.com,604.63,131,3.22
3583,Susan,Susan.112@yopmail.com,94.37,112,5.6
3584,Daryl,Daryl.16@yopmail.com,228.41,16,1.8
3585,Gianina,Gianina.177@yopmail.com,887.68,177,1.58
3586,Eadie,Eadie.184@yopmail.com,317.11,184,4.53
3587,Catrina,Catrina.171@yopmail.com,49.76,171,5.16
3588,Sophia,Sophia.18@yopmail.com,206.23,18,2.51
3589,Chastity,Chastity.157@yopmail.com,276.05,157,1.03
3590,Jany,Jany.186@yopmail.com,761.35,186,1.97
3591,Gianina,Gianina.64@yopmail.com,863.55,64,5.27
3592,Bernardine,Bernardine.33@yopmail.com,13.68,33,3.69
3593,Kathy,Kathy.30@yopmail.com,224.22,30,4.33
3594,Lacie,Lacie.78@yopmail.com,84.07,78,3.6
3595,Nananne,Nananne.9@yopmail.com,632.4,9,5.43
3596,Willetta,Willetta.31@yopmail.com,777.26,31,1.58
3597,Tracey,Tracey.200@yopmail.com,198.68,200,3.18
3598,Tabbatha,Tabbatha.195@yopmail.com,864.71,195,2.25
3599,Ebonee,Ebonee.141@yopmail.com,676.76,141,5.64
3600,Barbi,Barbi.87@yopmail.com,502.48,87,2.69
3601,Vinita,Vinita.177@yopmail.com,567.13,177,1.09
3602,Jemie,Jemie.18@yopmail.com,858.91,18,1.69
3603,Winifred,Winifred.161@yopmail.com,346.15,161,3.52
3604,Riannon,Riannon.138@yopmail.com,836.16,138,5.78
3605,Dulce,Dulce.95@yopmail.com,124.54,95,3.99
3606,Roberta,Roberta.73@yopmail.com,431.28,73,4.36
3607,Dianemarie,Dianemarie.188@yopmail.com,498.67,188,4.84
3608,Cam,Cam.113@yopmail.com,1.88,113,4.08
3609,Dulcinea,Dulcinea.165@yopmail.com,498.35,165,4.85
3610,Roz,Roz.38@yopmail.com,725.66,38,2.45
3611,Brynna,Brynna.92@yopmail.com,989.68,92,5.88
3612,Edith,Edith.84@yopmail.com,297.02,84,4.91
3613,Mallory,Mallory.120@yopmail.com,305.95,120,1.33
3614,Wilma,Wilma.103@yopmail.com,247.69,103,1.48
3615,Berget,Berget.8@yopmail.com,672.71,8,1.15
3616,Annecorinne,Annecorinne.157@yopmail.com,751.38,157,3.4
3617,Keelia,Keelia.83@yopmail.com,836.68,83,4.35
3618,Gratia,Gratia.105@yopmail.com,553.78,105,1.46
3619,Etta,Etta.193@yopmail.com,904.41,193,1.03
3620,Vivia,Vivia.65@yopmail.com,78.86,65,1.01
3621,Collen,Collen.80@yopmail.com,617.75,80,3.4
3622,Kimmy,Kimmy.199@yopmail.com,423.81,199,3.39
3623,Nita,Nita.37@yopmail.com,373.88,37,5.01
3624,Shaylyn,Shaylyn.33@yopmail.com,439.53,33,4.43
3625,Linzy,Linzy.197@yopmail.com,309.48,197,2.88
3626,Elie,Elie.24@yopmail.com,60.96,24,1.01
3627,Lexine,Lexine.64@yopmail.com,640.56,64,5.82
3628,Luci,Luci.134@yopmail.com,703.76,134,1.97
3629,Alyssa,Alyssa.193@yopmail.com,975.27,193,4.85
3630,Roz,Roz.173@yopmail.com,683.68,173,1.88
3631,Basia,Basia.140@yopmail.com,704.26,140,3.39
3632,Dominga,Dominga.151@yopmail.com,406.74,151,5.94
3633,Minne,Minne.74@yopmail.com,429.66,74,5.16
3634,Lelah,Lelah.8@yopmail.com,60.6,8,2.46
3635,Mara,Mara.81@yopmail.com,299.88,81,3.87
3636,Annora,Annora.74@yopmail.com,26.48,74,2.97
3637,Jackie,Jackie.76@yopmail.com,810.46,76,5.68
3638,Dorothy,Dorothy.30@yopmail.com,949.7,30,5.12
3639,Nannie,Nannie.8@yopmail.com,889.25,8,5.68
3640,Netty,Netty.196@yopmail.com,884.96,196,1.96
3641,Dianemarie,Dianemarie.89@yopmail.com,590.71,89,2.97
3642,Gilligan,Gilligan.187@yopmail.com,334.54,187,3.98
3643,Christal,Christal.170@yopmail.com,158.36,170,5.98
3644,Marinna,Marinna.118@yopmail.com,364.83,118,3.94
3645,Mady,Mady.1@yopmail.com,686.26,1,5.57
3646,Almeta,Almeta.105@yopmail.com,16.43,105,5.99
3647,Gianina,Gianina.113@yopmail.com,200.23,113,1.21
3648,Rebeca,Rebeca.132@yopmail.com,492.36,132,5.57
3649,Nariko,Nariko.77@yopmail.com,376.93,77,5.45
3650,Aurelie,Aurelie.162@yopmail.com,987.16,162,5.42
3651,Rani,Rani.192@yopmail.com,53.37,192,2.08
3652,Marsiella,Marsiella.92@yopmail.com,344.53,92,5.46
3653,Chrystel,Chrystel.67@yopmail.com,164.96,67,5.99
3654,Etta,Etta.192@yopmail.com,815.59,192,2.32
3655,Tiffie,Tiffie.177@yopmail.com,452,177,4.72
3656,Linet,Linet.56@yopmail.com,312.83,56,4.7
3657,Emma,Emma.129@yopmail.com,334.31,129,2.12
3658,Sarette,Sarette.96@yopmail.com,639.43,96,1.79
3659,Kristina,Kristina.7@yopmail.com,361.5,7,4.95
3660,Viviene,Viviene.56@yopmail.com,919.85,56,5.21
3661,Mellicent,Mellicent.49@yopmail.com,696.34,49,3.84
3662,Catharine,Catharine.34@yopmail.com,800.11,34,3.64
3663,Lynnea,Lynnea.108@yopmail.com,362.5,108,1.84
3664,Kelly,Kelly.191@yopmail.com,303.48,191,4.93
3665,Dennie,Dennie.76@yopmail.com,844.52,76,1.58
3666,Daryl,Daryl.61@yopmail.com,502.57,61,5.7
3667,Pearline,Pearline.167@yopmail.com,30.31,167,2.97
3668,Dale,Dale.111@yopmail.com,62.16,111,5.56
3669,Tina,Tina.29@yopmail.com,342.22,29,5.17
3670,Belva,Belva.200@yopmail.com,276.33,200,3.13
3671,Blinni,Blinni.144@yopmail.com,482.69,144,1.65
3672,Morganica,Morganica.188@yopmail.com,813.83,188,2.32
3673,Glenda,Glenda.146@yopmail.com,741.47,146,1.69
3674,Cyb,Cyb.182@yopmail.com,75.01,182,1.56
3675,Farrah,Farrah.14@yopmail.com,154.92,14,1.01
3676,Sabina,Sabina.41@yopmail.com,16.1,41,3.61
3677,Shaylyn,Shaylyn.100@yopmail.com,890.73,100,4.89
3678,Inga,Inga.143@yopmail.com,746.26,143,4.43
3679,Charlena,Charlena.139@yopmail.com,461.44,139,4.19
3680,Neila,Neila.38@yopmail.com,836.1,38,3.76
3681,Starla,Starla.187@yopmail.com,422.65,187,4.19
3682,Lelah,Lelah.102@yopmail.com,564.15,102,5.98
3683,Heddie,Heddie.124@yopmail.com,36.81,124,2.78
3684,Millie,Millie.14@yopmail.com,687.76,14,4.62
3685,Fidelia,Fidelia.69@yopmail.com,159.2,69,2.93
3686,Lucille,Lucille.49@yopmail.com,937.37,49,3.62
3687,Corly,Corly.101@yopmail.com,479.51,101,2.06
3688,Benita,Benita.122@yopmail.com,608.67,122,2.33
3689,Albertina,Albertina.59@yopmail.com,579.46,59,2.46
3690,Stacey,Stacey.98@yopmail.com,446.9,98,3.69
3691,Jan,Jan.51@yopmail.com,434.2,51,2.7
3692,Concettina,Concettina.65@yopmail.com,38.54,65,1.88
3693,Ardenia,Ardenia.21@yopmail.com,795.25,21,3.75
3694,Emmey,Emmey.174@yopmail.com,557.76,174,1.31
3695,Ekaterina,Ekaterina.26@yopmail.com,709.96,26,3.59
3696,Trudie,Trudie.142@yopmail.com,869.01,142,1.11
3697,Janis,Janis.197@yopmail.com,894.72,197,1.79
3698,Shannah,Shannah.150@yopmail.com,777.63,150,3.5
3699,Donetta,Donetta.88@yopmail.com,993.84,88,4.14
3700,Karlee,Karlee.185@yopmail.com,647.26,185,5.53
3701,Ardys,Ardys.35@yopmail.com,776.08,35,1.35
3702,Beverley,Beverley.130@yopmail.com,864.72,130,1.59
3703,Tami,Tami.97@yopmail.com,619.32,97,3.69
3704,Isa,Isa.43@yopmail.com,82.65,43,1.6
3705,Robbi,Robbi.45@yopmail.com,810.83,45,4.16
3706,Julieta,Julieta.142@yopmail.com,396.58,142,2.35
3707,Ann-Marie,Ann-Marie.141@yopmail.com,183.47,141,2.69
3708,Kellen,Kellen.190@yopmail.com,807.7,190,3.59
3709,Britte,Britte.114@yopmail.com,82.4,114,4.38
3710,Carree,Carree.119@yopmail.com,887.16,119,4.77
3711,Sarette,Sarette.170@yopmail.com,401.44,170,1.64
3712,Cherrita,Cherrita.24@yopmail.com,119.71,24,5.41
3713,Nariko,Nariko.188@yopmail.com,892.84,188,4.23
3714,Lilith,Lilith.58@yopmail.com,580.85,58,3.48
3715,Halette,Halette.190@yopmail.com,581.88,190,1.19
3716,Almeta,Almeta.110@yopmail.com,433.66,110,5.83
3717,Hildegaard,Hildegaard.101@yopmail.com,130.15,101,1.28
3718,Andree,Andree.19@yopmail.com,789.38,19,5.28
3719,Collen,Collen.114@yopmail.com,620.15,114,2.56
3720,Kial,Kial.95@yopmail.com,131.83,95,5.39
3721,Emma,Emma.14@yopmail.com,518.14,14,5.37
3722,Lyssa,Lyssa.111@yopmail.com,621.89,111,5.27
3723,Caritta,Caritta.153@yopmail.com,366.86,153,3.48
3724,Kamilah,Kamilah.111@yopmail.com,285.77,111,2.61
3725,Renae,Renae.160@yopmail.com,522.07,160,4.64
3726,Nyssa,Nyssa.104@yopmail.com,63.28,104,3.41
3727,Alia,Alia.145@yopmail.com,421.71,145,4.22
3728,Kirbee,Kirbee.44@yopmail.com,811.65,44,2.13
3729,Harrietta,Harrietta.22@yopmail.com,192.26,22,1.63
3730,Donetta,Donetta.123@yopmail.com,201.49,123,5.44
3731,Jennica,Jennica.163@yopmail.com,21.92,163,3.88
3732,Queenie,Queenie.159@yopmail.com,766.68,159,2.48
3733,Donetta,Donetta.31@yopmail.com,85.4,31,3.77
3734,Dennie,Dennie.42@yopmail.com,900.77,42,2.09
3735,Tatiania,Tatiania.173@yopmail.com,181.05,173,5.43
3736,Margarette,Margarette.84@yopmail.com,106.68,84,3.89
3737,Larine,Larine.7@yopmail.com,547,7,2.84
3738,Vevay,Vevay.186@yopmail.com,820.49,186,3.47
3739,Elora,Elora.17@yopmail.com,643.86,17,2.28
3740,Jeanna,Jeanna.2@yopmail.com,289.6,2,4.56
3741,Nonnah,Nonnah.15@yopmail.com,575.55,15,4.06
3742,Tabbatha,Tabbatha.57@yopmail.com,938.75,57,5.03
3743,Pierette,Pierette.113@yopmail.com,558.07,113,3.75
3744,Robinia,Robinia.126@yopmail.com,950.72,126,3.56
3745,Neila,Neila.99@yopmail.com,89.91,99,4.79
3746,Dania,Dania.164@yopmail.com,436.93,164,4.16
3747,Helsa,Helsa.167@yopmail.com,199.6,167,3.62
3748,Dominga,Dominga.135@yopmail.com,866.76,135,3.89
3749,Ricky,Ricky.160@yopmail.com,174.05,160,3.67
3750,Edyth,Edyth.1@yopmail.com,336.83,1,4.01
3751,Katuscha,Katuscha.38@yopmail.com,877.46,38,4.22
3752,Nessie,Nessie.18@yopmail.com,840.48,18,2.66
3753,Deedee,Deedee.175@yopmail.com,120.62,175,3.17
3754,Lita,Lita.29@yopmail.com,550.43,29,5.18
3755,Shirlee,Shirlee.148@yopmail.com,890.37,148,4.07
3756,Vonny,Vonny.42@yopmail.com,989.29,42,2.96
3757,Gwenneth,Gwenneth.97@yopmail.com,409.61,97,4.44
3758,Dale,Dale.125@yopmail.com,374.98,125,2.54
3759,Marnia,Marnia.102@yopmail.com,749.89,102,4.81
3760,Renie,Renie.82@yopmail.com,687.94,82,5.71
3761,Gratia,Gratia.16@yopmail.com,547.97,16,5.11
3762,Ariela,Ariela.140@yopmail.com,543.07,140,4.01
3763,Kara-Lynn,Kara-Lynn.11@yopmail.com,48.49,11,1.27
3764,Patricia,Patricia.94@yopmail.com,479.01,94,4.71
3765,Kirbee,Kirbee.24@yopmail.com,151.84,24,5.51
3766,Beatriz,Beatriz.61@yopmail.com,380.92,61,4.74
3767,Leona,Leona.35@yopmail.com,844.25,35,4.18
3768,Elyssa,Elyssa.76@yopmail.com,693.1,76,2.42
3769,Mariele,Mariele.17@yopmail.com,893.1,17,5.36
3770,Laure,Laure.145@yopmail.com,284.76,145,1.06
3771,Merrie,Merrie.136@yopmail.com,125.8,136,1.24
3772,Kamilah,Kamilah.158@yopmail.com,200.94,158,2.53
3773,Mariele,Mariele.121@yopmail.com,391.8,121,2.55
3774,Silvana,Silvana.132@yopmail.com,606.32,132,5.59
3775,Jessamyn,Jessamyn.106@yopmail.com,115.8,106,5.94
3776,Marita,Marita.103@yopmail.com,652.06,103,1.05
3777,Lindie,Lindie.153@yopmail.com,461.92,153,2.13
3778,Merci,Merci.48@yopmail.com,504.17,48,4.77
3779,Karly,Karly.39@yopmail.com,720.58,39,3.6
3780,Clementine,Clementine.79@yopmail.com,879.41,79,5.87
3781,Claresta,Claresta.123@yopmail.com,671.6,123,3.86
3782,Queenie,Queenie.191@yopmail.com,311.65,191,5.67
3783,Jeanna,Jeanna.132@yopmail.com,303.64,132,5.48
3784,Shell,Shell.168@yopmail.com,515.93,168,4.3
3785,Romona,Romona.27@yopmail.com,442.42,27,3.97
3786,Alexine,Alexine.104@yopmail.com,774.84,104,4
3787,Gusty,Gusty.178@yopmail.com,736.41,178,4.8
3788,Sharlene,Sharlene.119@yopmail.com,373.42,119,4.72
3789,Marjie,Marjie.43@yopmail.com,490.81,43,4.01
3790,Yolane,Yolane.146@yopmail.com,883.67,146,5.52
3791,Gavrielle,Gavrielle.16@yopmail.com,4.11,16,1.09
3792,Alex,Alex.69@yopmail.com,533.39,69,3.64
3793,Regina,Regina.102@yopmail.com,398.24,102,2.48
3794,Pierette,Pierette.25@yopmail.com,508.31,25,5.23
3795,Lorenza,Lorenza.144@yopmail.com,796.48,144,3.83
3796,Rosanne,Rosanne.143@yopmail.com,817.49,143,1.43
3797,Leia,Leia.85@yopmail.com,19.37,85,5.28
3798,Marti,Marti.68@yopmail.com,289.56,68,4.08
3799,Sharai,Sharai.136@yopmail.com,616.32,136,5.44
3800,Tarra,Tarra.185@yopmail.com,94.23,185,3.01
3801,Abbie,Abbie.80@yopmail.com,220.4,80,3.84
3802,Aurore,Aurore.62@yopmail.com,608.51,62,4.94
3803,Sallie,Sallie.33@yopmail.com,554.97,33,5.86
3804,Ada,Ada.104@yopmail.com,71.28,104,5.29
3805,Josephine,Josephine.78@yopmail.com,729.31,78,2.19
3806,Madalyn,Madalyn.62@yopmail.com,465.78,62,4.72
3807,Lynde,Lynde.132@yopmail.com,950.57,132,4.9
3808,Ninnetta,Ninnetta.49@yopmail.com,74.17,49,1.74
3809,Barbi,Barbi.141@yopmail.com,746.17,141,1.23
3810,Riannon,Riannon.143@yopmail.com,336.58,143,1.86
3811,Donnie,Donnie.77@yopmail.com,616.8,77,1.27
3812,Tressa,Tressa.89@yopmail.com,943.68,89,3.13
3813,Jorry,Jorry.9@yopmail.com,317.13,9,2.83
3814,Tani,Tani.185@yopmail.com,766.45,185,1.61
3815,Vonny,Vonny.119@yopmail.com,286.73,119,4.79
3816,Lanna,Lanna.135@yopmail.com,106.26,135,4.92
3817,Pearline,Pearline.53@yopmail.com,959.29,53,2.06
3818,Nananne,Nananne.35@yopmail.com,642.49,35,1.57
3819,Cathyleen,Cathyleen.127@yopmail.com,397.32,127,3.2
3820,Harrietta,Harrietta.191@yopmail.com,6.63,191,4.83
3821,Gusella,Gusella.57@yopmail.com,381.04,57,1.05
3822,Petronia,Petronia.56@yopmail.com,611.17,56,5.1
3823,Mary,Mary.135@yopmail.com,461.36,135,5.71
3824,Gaylene,Gaylene.200@yopmail.com,893.41,200,4.06
3825,Lauryn,Lauryn.136@yopmail.com,726.31,136,2.97
3826,Bettine,Bettine.195@yopmail.com,890.7,195,1.18
3827,Mallory,Mallory.199@yopmail.com,205.58,199,3.91
3828,Dulce,Dulce.74@yopmail.com,391.66,74,5.66
3829,Lizzie,Lizzie.82@yopmail.com,976.15,82,5.07
3830,Helena,Helena.60@yopmail.com,448.73,60,5.73
3831,Imojean,Imojean.108@yopmail.com,487.27,108,3.78
3832,Courtnay,Courtnay.4@yopmail.com,669.73,4,4.32
3833,Addia,Addia.185@yopmail.com,118.19,185,2.41
3834,Nelle,Nelle.160@yopmail.com,330.56,160,3.78
3835,Nikki,Nikki.124@yopmail.com,272.19,124,3.29
3836,Allis,Allis.194@yopmail.com,192.26,194,1.84
3837,Tersina,Tersina.160@yopmail.com,518.68,160,1.63
3838,Maisey,Maisey.116@yopmail.com,371.25,116,5.09
3839,Babita,Babita.86@yopmail.com,772.08,86,2.21
3840,Karena,Karena.146@yopmail.com,149.52,146,3.5
3841,Corene,Corene.87@yopmail.com,550.91,87,5.35
3842,Fawne,Fawne.114@yopmail.com,472.06,114,5.11
3843,Modestia,Modestia.184@yopmail.com,267.5,184,3.38
3844,Nonnah,Nonnah.126@yopmail.com,239.81,126,3.86
3845,Maye,Maye.86@yopmail.com,290.66,86,4.94
3846,Shauna,Shauna.11@yopmail.com,619.92,11,3.31
3847,Emmey,Emmey.48@yopmail.com,827.36,48,3.79
3848,Flo,Flo.10@yopmail.com,253.84,10,5.95
3849,Sherrie,Sherrie.179@yopmail.com,873.58,179,1.27
3850,Kirstin,Kirstin.78@yopmail.com,34.57,78,4.07
3851,Nannie,Nannie.114@yopmail.com,402.76,114,1.26
3852,Joeann,Joeann.193@yopmail.com,638.99,193,5.12
3853,Natka,Natka.199@yopmail.com,926.67,199,5.76
3854,Trudie,Trudie.46@yopmail.com,756.08,46,3.02
3855,Selma,Selma.79@yopmail.com,881.14,79,4.82
3856,Karolina,Karolina.199@yopmail.com,832.59,199,2.51
3857,Cristine,Cristine.149@yopmail.com,6.67,149,5.29
3858,Robinia,Robinia.80@yopmail.com,559.89,80,5.88
3859,Philis,Philis.1@yopmail.com,790.94,1,4.47
3860,Leeanne,Leeanne.199@yopmail.com,440.31,199,3.24
3861,Sherrie,Sherrie.94@yopmail.com,344.99,94,3.18
3862,Clo,Clo.60@yopmail.com,50.81,60,4.38
3863,Dulcinea,Dulcinea.29@yopmail.com,861.17,29,2.11
3864,Briney,Briney.176@yopmail.com,298.5,176,3.8
3865,Janey,Janey.121@yopmail.com,467.34,121,2.92
3866,Calla,Calla.2@yopmail.com,371.07,2,5.98
3867,Estell,Estell.26@yopmail.com,938.05,26,2.2
3868,Averyl,Averyl.150@yopmail.com,479.6,150,2.35
3869,Laurene,Laurene.4@yopmail.com,143.35,4,5.44
3870,Vinita,Vinita.46@yopmail.com,807.41,46,5.46
3871,Latisha,Latisha.189@yopmail.com,528.86,189,5.77
3872,Adore,Adore.25@yopmail.com,685.3,25,2.71
3873,Phedra,Phedra.142@yopmail.com,570.34,142,5.2
3874,Marti,Marti.144@yopmail.com,148.38,144,2
3875,Roz,Roz.118@yopmail.com,443.87,118,5.95
3876,Selia,Selia.127@yopmail.com,416.8,127,5.01
3877,Cordi,Cordi.11@yopmail.com,187.32,11,2.25
3878,Consuela,Consuela.159@yopmail.com,719.95,159,4.81
3879,Ronna,Ronna.200@yopmail.com,481.87,200,3.58
3880,Aimil,Aimil.76@yopmail.com,208.66,76,5.86
3881,Maridel,Maridel.161@yopmail.com,608.62,161,2.12
3882,Sarette,Sarette.63@yopmail.com,902.09,63,5.23
3883,Ileana,Ileana.113@yopmail.com,547.53,113,1.44
3884,Ekaterina,Ekaterina.55@yopmail.com,460.26,55,2.83
3885,Selia,Selia.79@yopmail.com,148.8,79,2.35
3886,Fawne,Fawne.184@yopmail.com,937.22,184,3.43
3887,Ekaterina,Ekaterina.124@yopmail.com,529.78,124,3.26
3888,Meghann,Meghann.82@yopmail.com,694.98,82,2.89
3889,Aurore,Aurore.149@yopmail.com,655.52,149,5.39
3890,Lynde,Lynde.11@yopmail.com,966.21,11,1.73
3891,Suzette,Suzette.60@yopmail.com,3.7,60,2.71
3892,Emelina,Emelina.113@yopmail.com,153.73,113,3.22
3893,Tersina,Tersina.92@yopmail.com,495.42,92,1.19
3894,Dagmar,Dagmar.78@yopmail.com,415.04,78,5.8
3895,Amara,Amara.88@yopmail.com,748.54,88,2.09
3896,Petronia,Petronia.167@yopmail.com,979.97,167,5.17
3897,Madelle,Madelle.183@yopmail.com,14.28,183,1.92
3898,Dagmar,Dagmar.118@yopmail.com,885.91,118,5.33
3899,Myrtice,Myrtice.29@yopmail.com,616.76,29,4.85
3900,Melanie,Melanie.95@yopmail.com,527.34,95,3.24
3901,Ginnie,Ginnie.34@yopmail.com,142.72,34,2.01
3902,Albertina,Albertina.82@yopmail.com,588.72,82,4.99
3903,Sashenka,Sashenka.146@yopmail.com,150.87,146,4.79
3904,Mathilda,Mathilda.110@yopmail.com,361.16,110,5.37
3905,Chandra,Chandra.178@yopmail.com,473.88,178,2.47
3906,Ofilia,Ofilia.109@yopmail.com,380.26,109,5.52
3907,Tami,Tami.151@yopmail.com,574.01,151,3.56
3908,Cherilyn,Cherilyn.90@yopmail.com,977.81,90,5.88
3909,Paulita,Paulita.39@yopmail.com,838.26,39,3.88
3910,Romona,Romona.2@yopmail.com,626.26,2,4.1
3911,Korrie,Korrie.123@yopmail.com,118.1,123,4.31
3912,Livvyy,Livvyy.20@yopmail.com,132.38,20,3.6
3913,Celestyna,Celestyna.62@yopmail.com,963.47,62,5.58
3914,Sashenka,Sashenka.48@yopmail.com,546.95,48,3.07
3915,Pearline,Pearline.83@yopmail.com,977.5,83,4.02
3916,Olwen,Olwen.120@yopmail.com,426.53,120,2.86
3917,Marcelline,Marcelline.162@yopmail.com,137.14,162,4.77
3918,Donetta,Donetta.152@yopmail.com,268.37,152,2.36
3919,Deedee,Deedee.191@yopmail.com,976.7,191,3.3
3920,Jeanna,Jeanna.10@yopmail.com,187.38,10,1.29
3921,Anica,Anica.173@yopmail.com,211.8,173,5.1
3922,Candy,Candy.@yopmail.com,920.54,0,2.32
3923,Sue,Sue.29@yopmail.com,679.17,29,4.62
3924,Tabbatha,Tabbatha.151@yopmail.com,951.18,151,1.74
3925,Paola,Paola.129@yopmail.com,635.48,129,3.53
3926,Xylina,Xylina.163@yopmail.com,274.19,163,3.79
3927,Dede,Dede.90@yopmail.com,443.5,90,2.84
3928,Tybie,Tybie.60@yopmail.com,331.9,60,1.91
3929,Chickie,Chickie.@yopmail.com,65.06,0,5.89
3930,Valera,Valera.90@yopmail.com,41.21,90,1.12
3931,Ursulina,Ursulina.58@yopmail.com,422.62,58,3.9
3932,Amara,Amara.2@yopmail.com,655.06,2,1.23
3933,Luci,Luci.30@yopmail.com,271.67,30,1.35
3934,Monika,Monika.45@yopmail.com,8.74,45,5.59
3935,Cathyleen,Cathyleen.186@yopmail.com,236.42,186,5.95
3936,Carly,Carly.147@yopmail.com,721.46,147,5.6
3937,Shauna,Shauna.111@yopmail.com,188.54,111,5.6
3938,Joelly,Joelly.13@yopmail.com,580.88,13,3.4
3939,Ketti,Ketti.133@yopmail.com,714,133,2.3
3940,Elka,Elka.177@yopmail.com,283.37,177,4.49
3941,Jinny,Jinny.107@yopmail.com,870.43,107,2.17
3942,Marcelline,Marcelline.121@yopmail.com,44.61,121,3.76
3943,Barbara,Barbara.107@yopmail.com,962.54,107,4.6
3944,Annecorinne,Annecorinne.128@yopmail.com,308.72,128,4.14
3945,Dione,Dione.180@yopmail.com,579.63,180,1.14
3946,Tiffie,Tiffie.95@yopmail.com,896.14,95,3.87
3947,Zia,Zia.19@yopmail.com,345.11,19,3.2
3948,Josephine,Josephine.84@yopmail.com,349.9,84,4.17
3949,Marnia,Marnia.29@yopmail.com,883.35,29,2.33
3950,Rhea,Rhea.80@yopmail.com,833.07,80,4.75
3951,Jerry,Jerry.39@yopmail.com,515.95,39,3.71
3952,Cordi,Cordi.178@yopmail.com,742.39,178,4.01
